pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier,prior_score
FALCPAT_7870,GVT&D,22,1.468,1-2%,32.296,6.885530335420794,hit_15pc_20d,other,20.54281171928231,15.52565995111252,5.017151768169789,PROMOTED,slope of 20-DMA <= -0.8982 AND close position in weekly range <= 0.5692 AND weekly range % >= 9.2163,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,4.602905508983992
FALCPAT_9445,MCX,22,1.468,1-2%,32.296,6.885530335420794,hit_25pc_30d,other,24.907578558225502,10.408532325017468,14.49904623320804,PROMOTED,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector <= -10.5818,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,4.602905508983992
FALCPAT_7506,ZFCVINDIA,26,1.396,1-2%,36.296,7.118231240975526,hit_10pc_20d,capitulation,38.33276969901927,32.698883353500555,5.633886345518718,PROMOTED,distance from 120-day high <= -19.6539 AND slope of 50-DMA >= -1.4285 AND close position in weekly range >= 0.5525 AND weekly range % <= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_strength,B_broad_edge,4.6009882649420435
FALCPAT_7021,AEGISLOG,20,1.511,1-2%,30.22,6.7573974280043645,hit_25pc_30d,other,17.9623213512343,9.458155042142677,8.504166309091625,PROMOTED,20-day return <= -15.735 AND slope of 20-DMA <= -1.8906,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,B_broad_edge,4.600273403400092
FALCPAT_7183,REDINGTON,22,1.467,1-2%,32.274,6.880839919660972,hit_10pc_20d,other,41.41035902126686,32.698883353500555,8.711475667766305,PROMOTED,distance from 200-DMA <= 15.8607 AND distance from 20-week SMA <= 1.2025 AND weekly range % >= 8.786,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,4.599770014768063
FALCPAT_8580,CREDITACC,43,1.215,1-2%,52.245000000000005,7.967287807026931,hit_10pc_20d,other,42.05048352729061,30.24927834188964,11.80120518540097,PROMOTED,volatility (20d ATR%) >= 4.2758 AND close position in weekly range <= 0.3549,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,4.597790405210687
FALCPAT_6895,CAPLIPOINT,34,1.293,1-2%,43.961999999999996,7.539420800034973,hit_15pc_20d,capitulation,27.52143100300189,17.450644806122114,10.070786196879776,PROMOTED,distance from 120-day high <= -25.7878 AND days with sub-75% volume in last 20 <= 13.5 AND 20d relative strength vs market <= 4.4732,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,B_broad_edge,4.597065043505811
FALCPAT_9369,MAZDOCK,39,1.246,1-2%,48.594,7.781267506004404,hit_15pc_20d,breakout,55.019762845849804,19.56237142322798,35.45739142262183,PROMOTED,volatility (20d ATR%) >= 4.3375 AND close position in weekly range >= 0.7694 AND weekly range % <= 14.0257 AND weekly range % >= 6.038,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge,4.596343799825965
FALCPAT_7827,JBMA,66,1.093,1-2%,72.138,8.879573976267105,hit_25pc_30d,breakout,8.152367390530438,7.722364089468664,0.4300033010617737,PROMOTED,volatility (20d ATR%) <= 4.5381 AND 60-day return >= 37.4958 AND close position in weekly range >= 0.1461 AND distance from 20-week SMA >= 11.2327,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.595729032994325
FALCPAT_7910,REDINGTON,33,1.303,1-2%,42.998999999999995,7.485165128439051,hit_25pc_30d,other,20.91776702836972,7.722364089468664,13.195402938901058,PROMOTED,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % >= 7.2122,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,4.594847763574858
FALCPAT_8744,PAYTM,37,1.263,1-2%,46.730999999999995,7.6825290757666505,hit_25pc_30d,capitulation,21.95402298850575,10.408532325017468,11.54549066348828,PROMOTED,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -34.3354 AND distance from year-high >= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,4.594271319734425
FALCPAT_8038,ITI,87,1.026,1-2%,89.262,9.569890908469125,hit_25pc_30d,breakout,13.206948520663122,7.722364089468664,5.484584431194459,PROMOTED,volatility (20d ATR%) >= 2.53 AND slope of 20-DMA >= -1.6316 AND close position in weekly range >= 0.573 AND weekly range % >= 5.5463,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.5937475716546405
FALCPAT_8618,VIJAYA,46,1.193,1-2%,54.878,8.091319669868446,hit_25pc_30d,other,23.007730147575543,7.722364089468664,15.28536605810688,PROMOTED,volatility (20d ATR%) >= 4.5898 AND close position in weekly range >= 0.3905 AND weekly range % <= 12.8291,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge,4.5932260888401
FALCPAT_8162,DOMS,36,1.272,1-2%,45.792,7.632,hit_10pc_20d,other,50.11658575742517,30.24927834188964,19.867307415535528,PROMOTED,volatility (20d ATR%) >= 3.08 AND days with sub-75% volume in last 20 <= 12.5 AND 60-day return <= 9.1506 AND close position in weekly range >= 0.4086,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,4.593087584883453
FALCPAT_8241,FINCABLES,28,1.364,1-2%,38.192,7.217609576584204,hit_25pc_30d,capitulation,25.950163604329223,7.722364089468664,18.22779951486056,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,4.592991512101551
FALCPAT_7909,CHOLAHLDNG,39,1.245,1-2%,48.55500000000001,7.775022508006007,hit_25pc_30d,other,16.79344645991808,7.722364089468664,9.071082370449416,PROMOTED,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % <= 7.2122,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|relative_strength,B_broad_edge,4.592654920371851
FALCPAT_7790,FACT,31,1.325,1-2%,41.074999999999996,7.3772877807497785,hit_15pc_20d,breakout,29.018789144050107,15.52565995111252,13.493129192937586,PROMOTED,volatility (20d ATR%) >= 2.8649 AND 60d relative strength vs sector <= 31.8267 AND close position in weekly range >= 0.6975 AND distance from 20-week SMA >= 3.0555,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge,4.592100071209638
FALCPAT_7972,WELCORP,30,1.337,1-2%,40.11,7.323050593844071,hit_15pc_20d,other,26.41168498720072,15.52565995111252,10.886025036088204,PROMOTED,days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.7255 AND close position in weekly range >= 0.2793 AND weekly range % >= 9.1882,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,4.59124089239664
FALCPAT_9149,ITI,44,1.206,1-2%,53.064,7.999698994337224,hit_10pc_20d,other,47.037263286499694,35.380587245184216,11.656676041315478,PROMOTED,volatility (20d ATR%) <= 4.4687 AND volatility (20d ATR%) >= 3.33 AND days with sub-75% volume in last 20 <= 11.5 AND 20d relative strength vs market >= -10.4124,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,4.590834962663005
FALCPAT_9062,VIJAYA,56,1.135,1-2%,63.56,8.493562267976847,hit_15pc_20d,other,43.87417218543047,19.56237142322798,24.311800762202488,PROMOTED,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA >= -16.5781,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,4.588863188992215
FALCPAT_6951,NAVA,29,1.349,1-2%,39.121,7.264587324824445,hit_25pc_30d,other,17.086321786459127,9.458155042142677,7.628166744316451,PROMOTED,volatility (20d ATR%) >= 2.4437 AND distance from 50-DMA <= -2.9357 AND weekly range % >= 10.0261,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,4.588215267862248
FALCPAT_7269,ECLERX,25,1.407,1-2%,35.175,7.035,hit_15pc_20d,other,31.17687023477014,17.450644806122114,13.726225428648023,PROMOTED,volatility (20d ATR%) >= 2.4718 AND 60d relative strength vs sector <= -2.2329 AND distance from 20-week SMA >= -0.6049 AND weekly range % >= 7.7426,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,4.584141828996225
FALCPAT_6440,BDL,69,1.078,1-2%,74.382,8.954540524225685,hit_15pc_20d,breakout,33.12660527469774,18.31582194494749,14.81078332975025,PROMOTED,60-day return >= -5.8816 AND 20d relative strength vs sector >= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge,4.579877870929209
FALCPAT_6810,CENTRALBK,22,1.46,1-2%,32.12,6.848007009342207,hit_15pc_20d,breakout,45.57649667405765,17.450644806122114,28.125851867935538,PROMOTED,volatility (20d ATR%) >= 3.2466 AND close position in weekly range >= 0.4626 AND distance from 20-week SMA >= 21.7495 AND weekly range % >= 8.4568,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.577821555256558
FALCPAT_6477,OLECTRA,42,1.217,1-2%,51.114000000000004,7.887061429962366,hit_10pc_20d,capitulation,43.82678506264445,34.00746195228712,9.819323110357333,PROMOTED,volatility (20d ATR%) >= 2.0373 AND distance from year-high <= -20.1662 AND RSI(14) <= 28.6983 AND weekly range % >= 5.6382,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion,B_broad_edge,4.577380540799066
FALCPAT_8907,MOTILALOFS,22,1.459,1-2%,32.098,6.843316593582385,hit_15pc_20d,breakout,34.697699304440874,19.56237142322798,15.135327881212898,PROMOTED,slope of 20-DMA <= -0.8489 AND close position in weekly range >= 0.7839,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,B_broad_edge,4.574686061040629
FALCPAT_6545,NEULANDLAB,25,1.404,1-2%,35.099999999999994,7.02,hit_15pc_20d,capitulation,31.134728113234523,18.31582194494749,12.81890616828703,PROMOTED,volatility (20d ATR%) >= 2.2916 AND distance from year-high <= -37.1329 AND 60d relative strength vs sector <= -4.87,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,4.574367539382161
FALCPAT_8245,HUDCO,24,1.421,1-2%,34.104,6.961449848989791,hit_25pc_30d,capitulation,23.15521628498728,7.722364089468664,15.432852195518612,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|compression|weekly_strength,B_broad_edge,4.574022547137713
FALCPAT_8102,RVNL,49,1.169,1-2%,57.281,8.183,hit_10pc_20d,breakout,52.091846662774856,30.24927834188964,21.842568320885213,PROMOTED,volatility (20d ATR%) >= 3.1155 AND 5-day return >= 5.4794 AND close position in weekly range >= 0.53 AND weekly range % >= 10.472,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.573154893345503
FALCPAT_9450,JUBLPHARMA,54,1.141,1-2%,61.614000000000004,8.384603389546818,hit_40pc_40d,capitulation,10.331125827814567,4.088422971741112,6.242702856073457,PROMOTED,distance from 120-day high <= -27.921 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs sector <= -9.045 AND distance from 20-week SMA >= -24.3698,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,B_broad_edge,4.57236716435025
FALCPAT_7919,OFSS,24,1.42,1-2%,34.08,6.956550869504225,hit_15pc_20d,other,29.41410241853072,15.52565995111252,13.888442467418194,PROMOTED,volatility (20d ATR%) >= 2.5388 AND close position in weekly range >= 0.2588 AND distance from 20-week SMA >= -1.7341 AND weekly range % >= 8.0296,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.570803671312844
FALCPAT_7394,TATAINVEST,23,1.438,1-2%,33.074,6.89640573052369,hit_10pc_20d,breakout,59.34183277245664,32.698883353500555,26.64294941895608,PROMOTED,volatility (20d ATR%) >= 2.5597 AND 20-day return <= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,4.570041408040346
FALCPAT_8726,GLAXO,20,1.501,1-2%,30.019999999999996,6.7126760684543685,hit_15pc_20d,other,33.64226135310472,19.56237142322798,14.079889929876746,PROMOTED,volatility (20d ATR%) >= 4.7929 AND distance from year-high >= -37.4645 AND close position in weekly range <= 0.7552,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,4.569828179022857
FALCPAT_9450,KFINTECH,36,1.265,1-2%,45.54,7.59,hit_40pc_40d,capitulation,10.331125827814567,4.088422971741112,6.242702856073457,PROMOTED,distance from 120-day high <= -27.921 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs sector <= -9.045 AND distance from 20-week SMA >= -24.3698,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,B_broad_edge,4.567811159494943
FALCPAT_9446,POLICYBZR,39,1.238,1-2%,48.282,7.731307522017217,hit_25pc_30d,other,21.788502484031227,10.408532325017468,11.37997015901376,PROMOTED,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector >= -10.5818,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,4.566832764193053
FALCPAT_8733,JUBLPHARMA,20,1.498,1-2%,29.96,6.69925966058937,hit_10pc_20d,capitulation,56.63551401869159,35.380587245184216,21.25492677350738,PROMOTED,volatility (20d ATR%) >= 4.3311 AND 60-day return <= -20.5526 AND close position in weekly range <= 0.7189,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,4.560694611709688
FALCPAT_6458,LODHA,23,1.435,1-2%,33.005,6.882018235953752,hit_40pc_40d,other,9.468072067655353,5.215431258203689,4.252640809451661,PROMOTED,distance from 60-day high <= -27.1734,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,B_broad_edge,4.560507246549302
FALCPAT_7458,GODFRYPHLP,35,1.272,1-2%,44.52,7.525253484102712,hit_15pc_20d,other,28.855345911949687,17.450644806122114,11.404701105827572,PROMOTED,volatility (20d ATR%) >= 3.52 AND distance from 200-DMA <= 16.3369 AND distance from 20-week SMA >= 1.2965,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,4.558236089716172
FALCPAT_9523,KFINTECH,24,1.416,1-2%,33.983999999999995,6.936954951561959,hit_15pc_20d,capitulation,30.4783950617284,19.56237142322798,10.91602363850042,PROMOTED,distance from 120-day high <= -25.7021 AND 60d relative strength vs market <= -11.3791 AND RSI(14) >= 37.611,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|relative_strength,B_broad_edge,4.557928168013372
FALCPAT_9111,KIRLOSENG,23,1.434,1-2%,32.982,6.877222404430439,hit_10pc_20d,breakout,63.94869445716903,35.380587245184216,28.568107211984817,PROMOTED,volatility (20d ATR%) >= 3.307 AND distance from 200-DMA <= -0.9248 AND close position in weekly range >= 0.7784 AND distance from 20-week SMA <= -1.7511,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.557329192718954
FALCPAT_9170,GRAVITA,32,1.303,1-2%,41.696,7.370881087088572,hit_25pc_30d,capitulation,27.5036496350365,10.408532325017468,17.09511731001903,PROMOTED,volatility (20d ATR%) >= 3.3868 AND distance from 120-day high <= -32.2658 AND distance from year-high <= -26.8517 AND 60d relative strength vs sector >= -32.2112,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,4.555949352590823
FALCPAT_7862,MAZDOCK,57,1.122,1-2%,63.95400000000001,8.470914236373781,hit_10pc_20d,breakout,43.09626986150055,30.24927834188964,12.846991519610912,PROMOTED,distance from 10-day high >= -2.5243 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.5558170578330826
FALCPAT_7209,IDBI,24,1.415,1-2%,33.96,6.932055972076394,hit_15pc_20d,other,29.920116194626,17.450644806122114,12.469471388503884,PROMOTED,distance from 200-DMA <= 17.8236 AND distance from 20-week SMA >= 2.9036 AND weekly range % >= 8.017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,4.5547092921885035
FALCPAT_6882,ZENSARTECH,63,1.095,1-2%,68.985,8.691293056847181,hit_10pc_20d,other,49.3234100135318,32.698883353500555,16.62452666003124,PROMOTED,volatility (20d ATR%) >= 3.3684 AND short-term vol vs longer-term >= 1.0196 AND distance from 120-day high <= -7.2128 AND weekly range % >= 8.5705,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,4.5539769762788405
FALCPAT_7737,ADANIPORTS,21,1.472,1-2%,30.912,6.745551422974996,hit_10pc_20d,other,40.43974732750243,30.24927834188964,10.190468985612789,PROMOTED,volatility (20d ATR%) >= 3.7186 AND close position in weekly range <= 0.4445 AND distance from 20-week SMA <= -3.4823 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,4.5500144913434415
FALCPAT_7545,GRANULES,27,1.365,1-2%,36.855,7.0927480569945525,hit_10pc_20d,capitulation,56.48829431438127,32.698883353500555,23.789410960880712,PROMOTED,volatility (20d ATR%) >= 3.6294 AND distance from 120-day high <= -27.4246 AND distance from 50-DMA <= -1.7213 AND 5-day avg volume vs 20-day >= 0.8186,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,4.548459156389153
FALCPAT_7871,IRCON,37,1.25,1-2%,46.25,7.603453162872774,hit_15pc_20d,breakout,34.537623066104075,15.52565995111252,19.01196311499156,PROMOTED,daily range % <= 4.7404 AND close position in weekly range >= 0.5692 AND weekly range % >= 9.2163,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.546982699657982
FALCPAT_7545,CGPOWER,24,1.412,1-2%,33.888,6.917359033619694,hit_10pc_20d,capitulation,56.48829431438127,32.698883353500555,23.789410960880712,PROMOTED,volatility (20d ATR%) >= 3.6294 AND distance from 120-day high <= -27.4246 AND distance from 50-DMA <= -1.7213 AND 5-day avg volume vs 20-day >= 0.8186,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,4.545052664713899
FALCPAT_7631,GPIL,21,1.47,1-2%,30.87,6.736386271585085,hit_25pc_30d,other,19.38718140929535,7.722364089468664,11.664817319826687,PROMOTED,distance from 200-DMA <= 7.1232 AND close position in weekly range >= 0.4448 AND distance from 20-week SMA <= 9.6939 AND weekly range % >= 9.9626,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,4.543832406436724
